Czas;MS_od_startu;t0;t1;t2;t3;HA0;HA1;PA0;PA1
2020.04.08;10:17:01.917;770157;279.2;231.4;493.9;1370.0;3.6242;3.6242;0.0827;0.0000
2020.04.08;10:17:02.120;770360;279.2;231.5;493.9;1370.0;3.6263;3.6263;0.0827;0.0000
2020.04.08;10:17:02.323;770563;279.2;231.5;493.9;1370.0;3.6285;3.6285;0.0827;0.0000
2020.04.08;10:17:02.526;770766;279.2;231.5;494.0;1370.0;3.6306;3.6306;0.0827;0.0000
2020.04.08;10:17:02.728;770968;279.2;231.5;494.0;1370.0;3.6334;3.6334;0.0827;0.0000
2020.04.08;10:17:02.931;771171;279.2;231.5;494.0;1370.0;3.6341;3.6341;0.0827;0.0000
2020.04.08;10:17:03.134;771374;279.2;231.5;494.0;1370.0;3.6320;3.6320;0.0830;0.0000
2020.04.08;10:17:03.337;771577;279.2;231.5;494.1;1370.0;3.6299;3.6299;0.0830;0.0000
2020.04.08;10:17:03.540;771780;279.2;231.5;494.1;1370.0;3.6271;3.6271;0.0830;0.0000
2020.04.08;10:17:03.742;771982;279.1;231.5;494.2;1370.0;3.6249;3.6249;0.0830;0.0000
2020.04.08;10:17:03.945;772185;279.1;231.5;494.2;1370.0;3.6235;3.6235;0.0830;0.0000
2020.04.08;10:17:04.148;772388;279.2;231.5;494.2;1370.0;3.6235;3.6235;0.0830;0.0000
2020.04.08;10:17:04.351;772591;279.2;231.6;494.2;1370.0;3.6235;3.6235;0.0830;0.0000
2020.04.08;10:17:04.554;772794;279.2;231.6;494.2;1370.0;3.6242;3.6242;0.0830;0.0000
2020.04.08;10:17:04.756;772996;279.2;231.6;494.3;1370.0;3.6263;3.6263;0.0830;0.0000
2020.04.08;10:17:04.959;773199;279.2;231.6;494.3;1370.0;3.6285;3.6285;0.0830;0.0000
2020.04.08;10:17:05.162;773402;279.2;231.6;494.4;1370.0;3.6313;3.6313;0.0830;0.0000
2020.04.08;10:17:05.365;773605;279.2;231.6;494.4;1370.0;3.6334;3.6334;0.0830;0.0000
2020.04.08;10:17:05.568;773808;279.2;231.6;494.4;1370.0;3.6355;3.6355;0.0830;0.0000
2020.04.08;10:17:05.770;774010;279.1;231.6;494.4;1370.0;3.6355;3.6355;0.0830;0.0000
2020.04.08;10:17:05.973;774213;279.2;231.6;494.5;1370.0;3.6355;3.6355;0.0830;0.0000
2020.04.08;10:17:06.176;774416;279.2;231.6;494.5;1370.0;3.6348;3.6348;0.0834;0.0000
2020.04.08;10:17:06.379;774619;279.2;231.6;494.5;1370.0;3.6327;3.6327;0.0830;0.0000
2020.04.08;10:17:06.582;774822;279.2;231.7;494.6;1370.0;3.6306;3.6306;0.0830;0.0000
2020.04.08;10:17:06.784;775024;279.2;231.7;494.6;1370.0;3.6278;3.6278;0.0830;0.0000
2020.04.08;10:17:06.987;775227;279.2;231.7;494.6;1370.0;3.6256;3.6256;0.0830;0.0000
2020.04.08;10:17:07.190;775430;279.2;231.7;494.6;1370.0;3.6235;3.6235;0.0830;0.0000
2020.04.08;10:17:07.393;775633;279.2;231.7;494.6;1370.0;3.6235;3.6235;0.0830;0.0000
2020.04.08;10:17:07.596;775836;279.2;231.7;494.7;1370.0;3.6235;3.6235;0.0830;0.0000
2020.04.08;10:17:07.798;776038;279.2;231.7;494.7;1370.0;3.6256;3.6256;0.0834;0.0000
2020.04.08;10:17:08.001;776241;279.2;231.7;494.7;1370.0;3.6278;3.6278;0.0834;0.0000
2020.04.08;10:17:08.204;776444;279.2;231.7;494.8;1370.0;3.6299;3.6299;0.0834;0.0000
2020.04.08;10:17:08.407;776647;279.2;231.7;494.8;1370.0;3.6327;3.6327;0.0834;0.0000
2020.04.08;10:17:08.610;776850;279.2;231.8;494.8;1370.0;3.6348;3.6348;0.0830;0.0000
2020.04.08;10:17:08.812;777052;279.2;231.8;494.8;1370.0;3.6355;3.6355;0.0834;0.0000
2020.04.08;10:17:09.015;777255;279.2;231.8;494.9;1370.0;3.6355;3.6355;0.0834;0.0000
2020.04.08;10:17:09.218;777458;279.2;231.8;494.9;1370.0;3.6355;3.6355;0.0834;0.0000
2020.04.08;10:17:09.421;777661;279.2;231.8;495.0;1370.0;3.6355;3.6355;0.0834;0.0000
2020.04.08;10:17:09.624;777864;279.2;231.8;495.0;1370.0;3.6355;3.6355;0.0834;0.0000
2020.04.08;10:17:09.826;778066;279.2;231.8;495.0;1370.0;3.6334;3.6334;0.0834;0.0000
2020.04.08;10:17:10.029;778269;279.2;231.8;495.0;1370.0;3.6306;3.6306;0.0834;0.0000
2020.04.08;10:17:10.232;778472;279.2;231.8;495.1;1370.0;3.6285;3.6285;0.0834;0.0000
2020.04.08;10:17:10.435;778675;279.2;231.8;495.1;1370.0;3.6263;3.6263;0.0830;0.0000
2020.04.08;10:17:10.638;778878;279.3;231.9;495.2;1370.0;3.6242;3.6242;0.0830;0.0000
2020.04.08;10:17:10.840;779080;279.3;231.9;495.2;1370.0;3.6235;3.6235;0.0830;0.0000
2020.04.08;10:17:11.043;779283;279.2;231.9;495.3;1370.0;3.6235;3.6235;0.0830;0.0000
2020.04.08;10:17:11.246;779486;279.2;231.9;495.3;1370.0;3.6235;3.6235;0.0834;0.0000
2020.04.08;10:17:11.449;779689;279.2;231.9;495.3;1370.0;3.6235;3.6235;0.0834;0.0000
2020.04.08;10:17:11.652;779892;279.2;231.9;495.3;1370.0;3.6235;3.6235;0.0834;0.0000
2020.04.08;10:17:11.854;780094;279.2;231.9;495.3;1370.0;3.6235;3.6235;0.0834;0.0000
2020.04.08;10:17:12.057;780297;279.2;232.0;495.5;1370.0;3.6235;3.6235;0.0834;0.0000
2020.04.08;10:17:12.260;780500;279.2;232.0;495.5;1370.0;3.6235;3.6235;0.0834;0.0000
2020.04.08;10:17:12.463;780703;279.2;232.0;495.5;1370.0;3.6235;3.6235;0.0834;0.0000
2020.04.08;10:17:12.666;780906;279.2;232.0;495.5;1370.0;3.6235;3.6235;0.0834;0.0000
2020.04.08;10:17:12.868;781108;279.2;232.0;495.6;1370.0;3.6242;3.6242;0.0834;0.0000
2020.04.08;10:17:13.071;781311;279.2;232.0;495.6;1370.0;3.6263;3.6263;0.0834;0.0000
2020.04.08;10:17:13.274;781514;279.2;232.0;495.6;1370.0;3.6292;3.6292;0.0834;0.0000
2020.04.08;10:17:13.477;781717;279.2;232.0;495.6;1370.0;3.6313;3.6313;0.0834;0.0000
2020.04.08;10:17:13.680;781920;279.2;232.0;495.7;1370.0;3.6334;3.6334;0.0834;0.0000
2020.04.08;10:17:13.882;782122;279.2;232.0;495.7;1370.0;3.6355;3.6355;0.0834;0.0000
2020.04.08;10:17:14.085;782325;279.3;232.1;495.8;1370.0;3.6355;3.6355;0.0834;0.0000
2020.04.08;10:17:14.288;782528;279.3;232.1;495.8;1370.0;3.6355;3.6355;0.0834;0.0000
2020.04.08;10:17:14.491;782731;279.2;232.1;495.9;1370.0;3.6355;3.6355;0.0834;0.0000
2020.04.08;10:17:14.694;782934;279.2;232.1;495.9;1370.0;3.6355;3.6355;0.0837;0.0000
2020.04.08;10:17:14.896;783136;279.3;232.1;496.0;1370.0;3.6355;3.6355;0.0837;0.0000
2020.04.08;10:17:15.099;783339;279.3;232.1;496.0;1370.0;3.6355;3.6355;0.0837;0.0000
2020.04.08;10:17:15.302;783542;279.3;232.1;496.0;1370.0;3.6355;3.6355;0.0837;0.0000
2020.04.08;10:17:15.505;783745;279.3;232.1;496.1;1370.0;3.6355;3.6355;0.0837;0.0000
2020.04.08;10:17:15.708;783948;279.3;232.1;496.1;1370.0;3.6327;3.6327;0.0837;0.0000
2020.04.08;10:17:15.910;784150;279.3;232.2;496.2;1370.0;3.6306;3.6306;0.0837;0.0000
2020.04.08;10:17:16.113;784353;279.3;232.2;496.2;1370.0;3.6285;3.6285;0.0837;0.0000
2020.04.08;10:17:16.316;784556;279.3;232.2;496.2;1370.0;3.6263;3.6263;0.0837;0.0000
2020.04.08;10:17:16.519;784759;279.3;232.2;496.2;1370.0;3.6235;3.6235;0.0837;0.0000
2020.04.08;10:17:16.722;784962;279.2;232.1;496.3;1370.0;3.6242;3.6242;0.0837;0.0000
2020.04.08;10:17:16.925;785165;279.2;232.2;496.4;1370.0;3.6263;3.6263;0.0837;0.0000
2020.04.08;10:17:17.127;785367;279.2;232.2;496.4;1370.0;3.6285;3.6285;0.0837;0.0000
2020.04.08;10:17:17.330;785570;279.2;232.2;496.4;1370.0;3.6313;3.6313;0.0837;0.0000
2020.04.08;10:17:17.533;785773;279.3;232.2;496.5;1370.0;3.6334;3.6334;0.0837;0.0000
2020.04.08;10:17:17.736;785976;279.3;232.2;496.5;1370.0;3.6355;3.6355;0.0837;0.0000
2020.04.08;10:17:17.939;786179;279.3;232.2;496.5;1370.0;3.6355;3.6355;0.0837;0.0000
2020.04.08;10:17:18.141;786381;279.3;232.2;496.6;1370.0;3.6355;3.6355;0.0837;0.0000
2020.04.08;10:17:18.344;786584;279.3;232.3;496.7;1370.0;3.6355;3.6355;0.0837;0.0000
2020.04.08;10:17:18.547;786787;279.2;232.3;496.7;1370.0;3.6355;3.6355;0.0841;0.0000
2020.04.08;10:17:18.750;786990;279.2;232.3;496.7;1370.0;3.6334;3.6334;0.0841;0.0000
2020.04.08;10:17:18.953;787193;279.2;232.2;496.8;1370.0;3.6306;3.6306;0.0841;0.0000
2020.04.08;10:17:19.155;787395;279.2;232.2;496.8;1370.0;3.6285;3.6285;0.0841;0.0000
2020.04.08;10:17:19.358;787598;279.2;232.2;496.8;1370.0;3.6278;3.6278;0.0841;0.0000
2020.04.08;10:17:19.561;787801;279.3;232.3;496.9;1370.0;3.6278;3.6278;0.0841;0.0000
2020.04.08;10:17:19.764;788004;279.3;232.3;497.0;1370.0;3.6299;3.6299;0.0841;0.0000
2020.04.08;10:17:19.967;788207;279.3;232.3;497.0;1370.0;3.6320;3.6320;0.0841;0.0000
2020.04.08;10:17:20.169;788409;279.3;232.3;497.0;1370.0;3.6341;3.6341;0.0841;0.0000
2020.04.08;10:17:20.372;788612;279.3;232.3;497.1;1370.0;3.6355;3.6355;0.0841;0.0000
2020.04.08;10:17:20.575;788815;279.3;232.3;497.1;1370.0;3.6355;3.6355;0.0841;0.0000
2020.04.08;10:17:20.778;789018;279.3;232.4;497.2;1370.0;3.6355;3.6355;0.0841;0.0000
2020.04.08;10:17:20.981;789221;279.3;232.4;497.3;1370.0;3.6355;3.6355;0.0841;0.0000
2020.04.08;10:17:21.183;789423;279.3;232.4;497.3;1370.0;3.6355;3.6355;0.0841;0.0000
2020.04.08;10:17:21.386;789626;279.3;232.4;497.4;1370.0;3.6355;3.6355;0.0841;0.0000
2020.04.08;10:17:21.589;789829;279.3;232.4;497.4;1370.0;3.6355;3.6355;0.0841;0.0000
2020.04.08;10:17:21.792;790032;279.3;232.4;497.5;1370.0;3.6355;3.6355;0.0841;0.0000
2020.04.08;10:17:21.995;790235;279.3;232.4;497.5;1370.0;3.6341;3.6341;0.0841;0.0000
2020.04.08;10:17:22.197;790437;279.3;232.4;497.5;1370.0;3.6313;3.6313;0.0844;0.0000
2020.04.08;10:17:22.400;790640;279.3;232.4;497.5;1370.0;3.6292;3.6292;0.0844;0.0000
2020.04.08;10:17:22.603;790843;279.2;232.5;497.6;1370.0;3.6271;3.6271;0.0844;0.0000
2020.04.08;10:17:22.806;791046;279.3;232.5;497.6;1370.0;3.6263;3.6263;0.0844;0.0000
2020.04.08;10:17:23.009;791249;279.3;232.5;497.7;1370.0;3.6278;3.6278;0.0844;0.0000
2020.04.08;10:17:23.211;791451;279.3;232.5;497.7;1370.0;3.6299;3.6299;0.0844;0.0000
2020.04.08;10:17:23.414;791654;279.3;232.5;497.7;1370.0;3.6320;3.6320;0.0844;0.0000
2020.04.08;10:17:23.617;791857;279.3;232.5;497.7;1370.0;3.6341;3.6341;0.0844;0.0000
2020.04.08;10:17:23.820;792060;279.3;232.6;497.9;1370.0;3.6355;3.6355;0.0844;0.0000
2020.04.08;10:17:24.023;792263;279.3;232.6;497.9;1370.0;3.6355;3.6355;0.0844;0.0000
2020.04.08;10:17:24.225;792465;279.3;232.6;497.9;1370.0;3.6355;3.6355;0.0844;0.0000
2020.04.08;10:17:24.428;792668;279.3;232.6;497.9;1370.0;3.6355;3.6355;0.0844;0.0000
2020.04.08;10:17:24.631;792871;279.4;232.5;498.0;1370.0;3.6341;3.6341;0.0844;0.0000
2020.04.08;10:17:24.834;793074;279.4;232.5;498.1;1370.0;3.6320;3.6320;0.0844;0.0000
2020.04.08;10:17:25.037;793277;279.3;232.5;498.1;1370.0;3.6299;3.6299;0.0844;0.0000
2020.04.08;10:17:25.239;793479;279.3;232.5;498.2;1370.0;3.6278;3.6278;0.0844;0.0000
2020.04.08;10:17:25.442;793682;279.3;232.5;498.2;1370.0;3.6249;3.6249;0.0844;0.0000
2020.04.08;10:17:25.645;793885;279.3;232.6;498.3;1370.0;3.6235;3.6235;0.0844;0.0000
2020.04.08;10:17:25.848;794088;279.3;232.6;498.3;1370.0;3.6235;3.6235;0.0844;0.0000
2020.04.08;10:17:26.051;794291;279.3;232.6;498.4;1370.0;3.6235;3.6235;0.0844;0.0000
2020.04.08;10:17:26.253;794493;279.3;232.6;498.5;1370.0;3.6235;3.6235;0.0844;0.0000
2020.04.08;10:17:26.456;794696;279.3;232.6;498.5;1370.0;3.6235;3.6235;0.0844;0.0000
2020.04.08;10:17:26.659;794899;279.3;232.6;498.5;1370.0;3.6235;3.6235;0.0844;0.0000
2020.04.08;10:17:26.862;795102;279.3;232.7;498.6;1370.0;3.6235;3.6235;0.0844;0.0000
2020.04.08;10:17:27.065;795305;279.3;232.7;498.6;1370.0;3.6256;3.6256;0.0844;0.0000
2020.04.08;10:17:27.267;795507;279.3;232.7;498.6;1370.0;3.6278;3.6278;0.0844;0.0000
2020.04.08;10:17:27.470;795710;279.3;232.7;498.6;1370.0;3.6299;3.6299;0.0844;0.0000
2020.04.08;10:17:27.673;795913;279.4;232.7;498.7;1370.0;3.6313;3.6313;0.0844;0.0000
2020.04.08;10:17:27.876;796116;279.4;232.7;498.8;1370.0;3.6313;3.6313;0.0844;0.0000
2020.04.08;10:17:28.079;796319;279.4;232.7;498.9;1370.0;3.6299;3.6299;0.0844;0.0000
2020.04.08;10:17:28.281;796521;279.4;232.7;498.9;1370.0;3.6278;3.6278;0.0844;0.0000
2020.04.08;10:17:28.484;796724;279.4;232.7;499.0;1370.0;3.6271;3.6271;0.0844;0.0000
2020.04.08;10:17:28.687;796927;279.4;232.7;499.0;1370.0;3.6278;3.6278;0.0844;0.0000
2020.04.08;10:17:28.890;797130;279.4;232.7;499.1;1370.0;3.6299;3.6299;0.0844;0.0000
2020.04.08;10:17:29.093;797333;279.4;232.7;499.1;1370.0;3.6320;3.6320;0.0844;0.0000
2020.04.08;10:17:29.295;797535;279.4;232.7;499.1;1370.0;3.6341;3.6341;0.0844;0.0000
2020.04.08;10:17:29.498;797738;279.4;232.8;499.2;1370.0;3.6355;3.6355;0.0844;0.0000
2020.04.08;10:17:29.701;797941;279.4;232.8;499.2;1370.0;3.6355;3.6355;0.0844;0.0000
2020.04.08;10:17:29.904;798144;279.4;232.8;499.3;1370.0;3.6355;3.6355;0.0844;0.0000
2020.04.08;10:17:30.107;798347;279.4;232.8;499.4;1370.0;3.6355;3.6355;0.0848;0.0000
2020.04.08;10:17:30.309;798549;279.4;232.9;499.5;1370.0;3.6355;3.6355;0.0848;0.0000
2020.04.08;10:17:30.512;798752;279.4;232.9;499.5;1370.0;3.6355;3.6355;0.0848;0.0000
2020.04.08;10:17:30.715;798955;279.4;232.9;499.5;1370.0;3.6355;3.6355;0.0848;0.0000
2020.04.08;10:17:30.918;799158;279.4;232.9;499.5;1370.0;3.6355;3.6355;0.0848;0.0000
2020.04.08;10:17:31.121;799361;279.4;232.9;499.6;1370.0;3.6355;3.6355;0.0848;0.0000
2020.04.08;10:17:31.323;799563;279.4;232.9;499.6;1370.0;3.6355;3.6355;0.0848;0.0000
2020.04.08;10:17:31.526;799766;279.4;232.9;499.6;1370.0;3.6355;3.6355;0.0848;0.0000
2020.04.08;10:17:31.729;799969;279.5;232.9;499.7;1370.0;3.6355;3.6355;0.0848;0.0000
2020.04.08;10:17:31.932;800172;279.5;232.9;499.7;1370.0;3.6355;3.6355;0.0848;0.0000
2020.04.08;10:17:32.135;800375;279.4;232.9;499.8;1370.0;3.6355;3.6355;0.0851;0.0000
2020.04.08;10:17:32.337;800577;279.4;232.9;499.8;1370.0;3.6355;3.6355;0.0848;0.0000
2020.04.08;10:17:32.540;800780;279.4;232.9;499.8;1370.0;3.6355;3.6355;0.0848;0.0000
2020.04.08;10:17:32.743;800983;279.4;233.0;500.0;1370.0;3.6355;3.6355;0.0848;0.0000
2020.04.08;10:17:32.946;801186;279.4;233.0;500.1;1370.0;3.6355;3.6355;0.0848;0.0000
2020.04.08;10:17:33.149;801389;279.4;233.0;500.1;1370.0;3.6355;3.6355;0.0848;0.0000
2020.04.08;10:17:33.351;801591;279.4;233.0;500.2;1370.0;3.6355;3.6355;0.0848;0.0000
2020.04.08;10:17:33.554;801794;279.4;233.0;500.2;1370.0;3.6355;3.6355;0.0851;0.0000
2020.04.08;10:17:33.757;801997;279.4;233.0;500.3;1370.0;3.6355;3.6355;0.0848;0.0000
2020.04.08;10:17:33.960;802200;279.5;233.0;500.3;1370.0;3.6355;3.6355;0.0851;0.0000
2020.04.08;10:17:34.163;802403;279.5;233.0;500.3;1370.0;3.6355;3.6355;0.0851;0.0000
2020.04.08;10:17:34.365;802605;279.5;233.0;500.5;1370.0;3.6355;3.6355;0.0851;0.0000
2020.04.08;10:17:34.568;802808;279.5;233.0;500.5;1370.0;3.6355;3.6355;0.0848;0.0000
2020.04.08;10:17:34.771;803011;279.5;233.0;500.5;1370.0;3.6355;3.6355;0.0851;0.0000
2020.04.08;10:17:34.974;803214;279.4;233.1;500.6;1370.0;3.6355;3.6355;0.0851;0.0000
2020.04.08;10:17:35.177;803417;279.4;233.1;500.6;1370.0;3.6355;3.6355;0.0851;0.0000
2020.04.08;10:17:35.379;803619;279.5;233.1;500.7;1370.0;3.6355;3.6355;0.0851;0.0000
2020.04.08;10:17:35.582;803822;279.5;233.1;500.7;1370.0;3.6355;3.6355;0.0851;0.0000
2020.04.08;10:17:35.785;804025;279.5;233.1;500.8;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:35.988;804228;279.4;233.1;500.9;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:36.191;804431;279.4;233.1;500.9;1370.0;3.6341;3.6341;0.0851;0.0000
2020.04.08;10:17:36.393;804633;279.4;233.1;501.0;1370.0;3.6320;3.6320;0.0851;0.0000
2020.04.08;10:17:36.596;804836;279.4;233.1;501.0;1370.0;3.6299;3.6299;0.0851;0.0000
2020.04.08;10:17:36.799;805039;279.4;233.1;501.1;1370.0;3.6271;3.6271;0.0851;0.0000
2020.04.08;10:17:37.002;805242;279.4;233.1;501.1;1370.0;3.6271;3.6271;0.0851;0.0000
2020.04.08;10:17:37.205;805445;279.4;233.1;501.1;1370.0;3.6278;3.6278;0.0851;0.0000
2020.04.08;10:17:37.407;805647;279.5;233.2;501.2;1370.0;3.6299;3.6299;0.0854;0.0000
2020.04.08;10:17:37.610;805850;279.5;233.2;501.2;1370.0;3.6327;3.6327;0.0854;0.0000
2020.04.08;10:17:37.813;806053;279.5;233.2;501.4;1370.0;3.6348;3.6348;0.0854;0.0000
2020.04.08;10:17:38.016;806256;279.5;233.2;501.4;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:38.219;806459;279.5;233.2;501.4;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:38.421;806661;279.5;233.2;501.4;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:38.624;806864;279.5;233.2;501.6;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:38.827;807067;279.5;233.2;501.6;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:39.030;807270;279.5;233.2;501.6;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:39.233;807473;279.5;233.2;501.7;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:39.435;807675;279.5;233.2;501.8;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:39.638;807878;279.5;233.2;501.8;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:39.841;808081;279.5;233.2;501.8;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:40.044;808284;279.5;233.3;501.9;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:40.247;808487;279.5;233.3;501.9;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:40.449;808689;279.5;233.3;502.0;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:40.652;808892;279.5;233.3;502.0;1370.0;3.6355;3.6355;0.0858;0.0000
2020.04.08;10:17:40.855;809095;279.5;233.3;502.0;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:41.058;809298;279.5;233.3;502.1;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:41.261;809501;279.5;233.3;502.1;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:41.463;809703;279.5;233.3;502.1;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:41.666;809906;279.5;233.4;502.2;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:41.869;810109;279.5;233.4;502.2;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:42.072;810312;279.5;233.4;502.3;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:42.275;810515;279.5;233.4;502.3;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:42.477;810717;279.5;233.4;502.3;1370.0;3.6355;3.6355;0.0858;0.0000
2020.04.08;10:17:42.680;810920;279.5;233.4;502.4;1370.0;3.6355;3.6355;0.0858;0.0000
2020.04.08;10:17:42.883;811123;279.5;233.4;502.4;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:43.086;811326;279.5;233.4;502.4;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:43.289;811529;279.5;233.4;502.4;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:43.491;811731;279.5;233.4;502.4;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:43.694;811934;279.5;233.4;502.5;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:43.897;812137;279.5;233.4;502.5;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:44.100;812340;279.5;233.4;502.5;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:44.303;812543;279.5;233.4;502.5;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:44.505;812745;279.5;233.5;502.6;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:44.708;812948;279.5;233.5;502.6;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:44.911;813151;279.5;233.5;502.7;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:45.114;813354;279.5;233.5;502.7;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:45.317;813557;279.5;233.5;502.7;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:45.519;813759;279.5;233.5;502.7;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:45.722;813962;279.5;233.5;502.8;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:45.925;814165;279.5;233.5;502.8;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:46.128;814368;279.5;233.5;502.8;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:46.331;814571;279.5;233.6;502.8;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:46.533;814773;279.5;233.6;502.8;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:46.736;814976;279.5;233.6;502.8;1370.0;3.6355;3.6355;0.0854;0.0000
2020.04.08;10:17:46.939;815179;279.5;233.6;502.8;1370.0;3.6355;3.6355;0.0858;0.0000
2020.04.08;10:17:47.142;815382;279.5;233.6;502.8;1370.0;3.6355;3.6355;0.0858;0.0000
2020.04.08;10:17:47.345;815585;279.5;233.6;502.8;1370.0;3.6355;3.6355;0.0858;0.0000
2020.04.08;10:17:47.547;815787;279.5;233.6;502.8;1370.0;3.6355;3.6355;0.0858;0.0000
2020.04.08;10:17:47.750;815990;279.5;233.6;502.8;1370.0;3.6355;3.6355;0.0858;0.0000
2020.04.08;10:17:47.953;816193;279.5;233.6;502.8;1370.0;3.6355;3.6355;0.0858;0.0000
2020.04.08;10:17:48.156;816396;279.5;233.7;502.7;1370.0;3.6355;3.6355;0.0858;0.0000
2020.04.08;10:17:48.359;816599;279.5;233.7;502.7;1370.0;3.6355;3.6355;0.0858;0.0000
2020.04.08;10:17:48.561;816801;279.5;233.7;502.7;1370.0;3.6355;3.6355;0.0858;0.0000
2020.04.08;10:17:48.764;817004;279.5;233.7;502.7;1370.0;3.6355;3.6355;0.0858;0.0000
2020.04.08;10:17:48.967;817207;279.5;233.7;502.7;1370.0;3.6355;3.6355;0.0861;0.0000
2020.04.08;10:17:49.170;817410;279.5;233.7;502.7;1370.0;3.6355;3.6355;0.0861;0.0000
2020.04.08;10:17:49.373;817613;279.5;233.7;502.7;1370.0;3.6355;3.6355;0.0861;0.0000
2020.04.08;10:17:49.575;817815;279.5;233.7;502.7;1370.0;3.6355;3.6355;0.0858;0.0000
2020.04.08;10:17:49.778;818018;279.5;233.7;502.7;1370.0;3.6355;3.6355;0.0861;0.0000
2020.04.08;10:17:49.981;818221;279.5;233.7;502.7;1370.0;3.6355;3.6355;0.0861;0.0000
2020.04.08;10:17:50.184;818424;279.5;233.7;502.7;1370.0;3.6355;3.6355;0.0861;0.0000
2020.04.08;10:17:50.387;818627;279.5;233.7;502.7;1370.0;3.6355;3.6355;0.0861;0.0000
2020.04.08;10:17:50.589;818829;279.5;233.7;502.6;1370.0;3.6355;3.6355;0.0861;0.0000
2020.04.08;10:17:50.792;819032;279.5;233.7;502.6;1370.0;3.6355;3.6355;0.0861;0.0000
2020.04.08;10:17:50.995;819235;279.5;233.8;502.6;1370.0;3.6355;3.6355;0.0861;0.0000
2020.04.08;10:17:51.198;819438;279.5;233.8;502.5;1370.0;3.6355;3.6355;0.0865;0.0000
2020.04.08;10:17:51.401;819641;279.5;233.8;502.5;1370.0;3.6355;3.6355;0.0861;0.0000
2020.04.08;10:17:51.603;819843;279.5;233.8;502.5;1370.0;3.6355;3.6355;0.0861;0.0000
2020.04.08;10:17:51.806;820046;279.6;233.8;502.4;1370.0;3.6355;3.6355;0.0865;0.0000
2020.04.08;10:17:52.009;820249;279.6;233.8;502.4;1370.0;3.6355;3.6355;0.0865;0.0000
2020.04.08;10:17:52.212;820452;279.6;233.8;502.4;1370.0;3.6355;3.6355;0.0865;0.0000
2020.04.08;10:17:52.415;820655;279.6;233.8;502.4;1370.0;3.6355;3.6355;0.0861;0.0000
2020.04.08;10:17:52.617;820857;279.6;233.8;502.2;1370.0;3.6355;3.6355;0.0861;0.0000
2020.04.08;10:17:52.820;821060;279.5;233.8;502.2;1370.0;3.6355;3.6355;0.0861;0.0000
2020.04.08;10:17:53.023;821263;279.5;233.8;502.2;1370.0;3.6355;3.6355;0.0865;0.0000
